ConflictID,DyadID,Year,LocationInc,SideA,SideA2nd,SideB,SideBID,SideB2nd,Incompatibility,TerritoryName,BdBest,BdLow,BdHigh,TypeOfConflict,BattleLocation,GWNoA,GWNoA2nd,GwNoB,GWNoB2nd,GWNoLoc,GWNoBattle,Region,Version
137,423,2001,Afghanistan,Government of Afghanistan,,UIFSA,1147,"Government of Australia, Government of Canada, Government of France, Government of Germany, Government of Italy, Government of Japan, Government of Jordan, Government of Netherlands, Government of Poland, Government of Russia (Soviet Union), Government of Turkey, Government of United Kingdom, Government of United States of America",2,,3813,3694,9910,4,Afghanistan,700,,,"900, 20, 220, 260, 325, 740, 663, 210, 290, 365, 640, 200, 2",700,700,3,5.0-2015
137,412,2002,Afghanistan,Government of Afghanistan,,Hizb-i Islami-yi Afghanistan,1141,,2,,30,30,30,3,Afghanistan,700,,,,700,700,3,5.0-2015
137,"327, 412",2003,Afghanistan,Government of Afghanistan,"Government of Australia, Government of Denmark, Government of France, Government of Germany, Government of Italy, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Poland, Government of Rumania, Government of United Kingdom, Government of United States of America","Hizb-i Islami-yi Afghanistan, Taleban","1141, 1146",,2,,664,650,988,"3, 4",Afghanistan,700,"900, 390, 220, 260, 325, 210, 920, 385, 290, 360, 200, 2",,,700,700,3,5.0-2015
137,327,2004,Afghanistan,Government of Afghanistan,"Government of Belgium, Government of Canada, Government of Czech Republic, Government of France, Government of Germany, Government of Italy, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Slovakia, Government of Spain, Government of United Kingdom, Government of United States of America",Taleban,1146,,2,,705,663,1237,4,Afghanistan,700,"211, 20, 316, 220, 260, 325, 770, 290, 235, 360, 317, 230, 200, 2",,,700,700,3,5.0-2015
137,327,2005,Afghanistan,Government of Afghanistan,"Government of Australia, Government of Belgium, Government of Canada, Government of Denmark, Government of France, Government of Germany, Government of Italy, Government of Netherlands, Government of Norway, Government of Pakistan, Government of Poland, Government of Rumania, Government of Slovakia, Government of Spain, Government of United Kingdom, Government of United States of America",Taleban,1146,,2,,1628,1424,1992,4,Afghanistan,700,"900, 211, 20, 390, 220, 260, 325, 210, 385, 770, 290, 360, 317, 230, 200, 2",,,700,700,3,5.0-2015
137,"327, 412",2006,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Slovakia, Government of Slovenia, Government of Spain, Government of Sweden, Government of Switzerland, Government of Turkey, Government of United Kingdom, Government of United States of America","Hizb-i Islami-yi Afghanistan, Taleban","1141, 1146",,2,,4734,4665,5543,"3, 4",Afghanistan,700,"339, 900, 305, 373, 211, 355, 20, 344, 316, 390, 366, 375, 220, 260, 350, 310, 395, 205, 325, 367, 368, 212, 343, 210, 920, 385, 770, 290, 235, 360, 317, 349, 230, 380, 225, 640, 200, 2",,,700,700,3,5.0-2015
137,327,2007,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Jordan, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Slovakia, Government of Slovenia, Government of Spain, Government of Sweden, Government of Switzerland, Government of Turkey, Government of United Kingdom, Government of United States of America",Taleban,1146,,2,,6705,6209,8178,4,Afghanistan,700,"339, 900, 305, 373, 211, 355, 20, 344, 316, 390, 366, 375, 220, 260, 350, 310, 395, 205, 325, 663, 367, 368, 212, 343, 210, 920, 385, 770, 290, 235, 360, 317, 349, 230, 380, 225, 640, 200, 2",,,700,700,3,5.0-2015
137,"327, 412",2008,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Slovakia, Government of Slovenia, Government of Spain, Government of Sweden, Government of Turkey, Government of United Kingdom, Government of United States of America","Hizb-i Islami-yi Afghanistan, Taleban","1141, 1146",,2,,5665,5222,7197,4,"Afghanistan, Pakistan",700,"339, 900, 305, 373, 211, 355, 20, 344, 316, 390, 366, 375, 220, 372, 260, 350, 310, 395, 205, 325, 367, 368, 212, 210, 920, 385, 770, 290, 235, 360, 317, 349, 230, 380, 640, 200, 2",,,700,"700, 770",3,5.0-2015
137,"327, 412",2009,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Australia, Government of Azerbaijan, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Singapore, Government of Slovakia, Government of Slovenia, Government of Spain, Government of Sweden, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America","Hizb-i Islami-yi Afghanistan, Taleban","1141, 1146",,2,,5231,4555,6639,4,"Afghanistan, Afghanistan, Pakistan",700,"339, 900, 373, 211, 346, 355, 20, 344, 316, 390, 366, 375, 220, 372, 260, 350, 310, 395, 325, 367, 368, 212, 343, 210, 920, 385, 770, 290, 235, 360, 830, 317, 349, 230, 380, 640, 369, 696, 200, 2",,,700,"700, 700, 770",3,5.0-2015
137,"327, 412",2010,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Armenia, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Jordan, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Malaysia, Government of Mongolia, Government of Montenegro, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Singapore, Government of Slovakia, Government of Slovenia, Government of South Korea, Government of Spain, Government of Sweden, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America, Government of Albania, Government of Armenia, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Jordan, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Malaysia, Government of Mongolia, Government of Montenegro, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Poland, Government of Portugal, Government of Rumania, Government of Singapore, Government of Slovakia, Government of Slovenia, Government of South Korea, Government of Spain, Government of Sweden, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America","Hizb-i Islami-yi Afghanistan, Taleban","1141, 1146",,2,,6377,6228,7889,4,"Afghanistan, Afghanistan, Pakistan",700,"339, 371, 900, 305, 373, 211, 346, 355, 20, 344, 316, 390, 366, 375, 220, 372, 260, 350, 310, 395, 205, 325, 663, 367, 368, 212, 343, 820, 712, 341, 210, 920, 385, 290, 235, 360, 830, 317, 349, 732, 230, 380, 640, 369, 696, 200, 2, 339, 371, 900, 305, 373, 211, 346, 355, 20, 344, 316, 390, 366, 375, 220, 372, 260, 350, 310, 395, 205, 325, 663, 367, 368, 212, 343, 820, 712, 341, 210, 920, 385, 770, 290, 235, 360, 830, 317, 349, 732, 230, 380, 640, 369, 696, 200, 2",,,700,"700, 700, 770",3,5.0-2015
137,"327, 412",2011,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Armenia, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Malaysia, Government of Mongolia, Government of Montenegro, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Singapore, Government of Slovakia, Government of Slovenia, Government of South Korea, Government of Spain, Government of Sweden, Government of Tonga, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America, Government of Albania, Government of Armenia, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Malaysia, Government of Mongolia, Government of Montenegro, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Poland, Government of Portugal, Government of Rumania, Government of Singapore, Government of Slovakia, Government of Slovenia, Government of South Korea, Government of Spain, Government of Sweden, Government of Tonga, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America","Hizb-i Islami-yi Afghanistan, Taleban","1141, 1146",,2,,7228,7085,8096,4,"Afghanistan, Afghanistan, Pakistan",700,"339, 371, 900, 305, 373, 211, 346, 355, 20, 344, 316, 390, 92, 366, 375, 220, 372, 260, 350, 310, 395, 205, 325, 367, 368, 212, 343, 820, 712, 341, 210, 920, 385, 290, 235, 360, 830, 317, 349, 732, 230, 380, 972, 640, 369, 696, 200, 2, 339, 371, 900, 305, 373, 211, 346, 355, 20, 344, 316, 390, 92, 366, 375, 220, 372, 260, 350, 310, 395, 205, 325, 367, 368, 212, 343, 820, 712, 341, 210, 920, 385, 770, 290, 235, 360, 830, 317, 349, 732, 230, 380, 972, 640, 369, 696, 200, 2",,,700,"700, 700, 770",3,5.0-2015
137,327,2012,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Armenia, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Bahrain, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Malaysia, Government of Mongolia, Government of Montenegro, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Singapore, Government of Slovakia, Government of Slovenia, Government of South Korea, Government of Spain, Government of Sweden, Government of Tonga, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America",Taleban,1146,,2,,7442,7271,8501,4,"Afghanistan, Pakistan",700,"339, 371, 900, 305, 373, 692, 211, 346, 355, 20, 344, 316, 390, 92, 366, 375, 220, 372, 260, 350, 310, 395, 205, 325, 367, 368, 212, 343, 820, 712, 341, 210, 920, 385, 770, 290, 235, 360, 830, 317, 349, 732, 230, 380, 972, 640, 369, 696, 200, 2",,,700,"700, 770",3,5.0-2015
137,"327, 412",2013,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Armenia, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Malaysia, Government of Mongolia, Government of Montenegro, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Singapore, Government of Slovakia, Government of Slovenia, Government of South Korea, Government of Spain, Government of Sweden, Government of Tonga, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America, Government of Albania, Government of Armenia, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Malaysia, Government of Mongolia, Government of Montenegro, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Poland, Government of Portugal, Government of Rumania, Government of Singapore, Government of Slovakia, Government of Slovenia, Government of South Korea, Government of Spain, Government of Sweden, Government of Tonga, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America","Hizb-i Islami-yi Afghanistan, Taleban","1141, 1146",,2,,8048,7612,10172,4,"Afghanistan, Afghanistan, Pakistan",700,"339, 371, 900, 305, 373, 211, 346, 355, 20, 344, 316, 390, 92, 366, 375, 220, 372, 260, 350, 310, 395, 205, 325, 367, 368, 212, 343, 820, 712, 341, 210, 920, 385, 290, 235, 360, 830, 317, 349, 732, 230, 380, 972, 640, 369, 696, 200, 2, 339, 371, 900, 305, 373, 211, 346, 355, 20, 344, 316, 390, 92, 366, 375, 220, 372, 260, 350, 310, 395, 205, 325, 367, 368, 212, 343, 820, 712, 341, 210, 920, 385, 770, 290, 235, 360, 830, 317, 349, 732, 230, 380, 972, 640, 369, 696, 200, 2",,,700,"700, 700, 770",3,5.0-2015
137,327,2014,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Armenia, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Jordan, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Malaysia, Government of Mongolia, Government of Montenegro, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Slovakia, Government of Slovenia, Government of South Korea, Government of Spain, Government of Sweden, Government of Tonga, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America",Taleban,1146,,2,,12311,11520,15675,4,"Afghanistan, Pakistan",700,"339, 371, 900, 305, 373, 211, 346, 355, 20, 344, 316, 390, 92, 366, 375, 220, 372, 260, 350, 310, 395, 205, 325, 663, 367, 368, 212, 343, 820, 712, 341, 210, 920, 385, 770, 290, 235, 360, 317, 349, 732, 230, 380, 972, 640, 369, 696, 200, 2",,,700,"700, 770",3,5.0-2015
139,262,1992,India,Government of India,,ATTF,1149,,1,Tripura,29,29,31,3,India,750,,,,750,750,3,5.0-2015
139,"262, 269",1997,India,Government of India,,"ATTF, NLFT","1149, 1150",,1,Tripura,72,52,72,3,India,750,,,,750,750,3,5.0-2015
139,269,1999,India,Government of India,,NLFT,1150,,1,Tripura,32,38,38,3,India,750,,,,750,750,3,5.0-2015
139,269,2000,India,Government of India,,NLFT,1150,,1,Tripura,61,59,64,3,India,750,,,,750,750,3,5.0-2015
139,269,2001,India,Government of India,,NLFT,1150,,1,Tripura,32,32,32,3,India,750,,,,750,750,3,5.0-2015
139,269,2002,India,Government of India,,NLFT,1150,,1,Tripura,40,40,40,3,India,750,,,,750,750,3,5.0-2015
139,269,2003,India,Government of India,,NLFT,1150,,1,Tripura,32,32,32,3,India,750,,,,750,750,3,5.0-2015
139,11299,2004,India,Government of India,,NLFT-B,2939,,1,Tripura,26,26,26,3,India,750,,,,750,750,3,5.0-2015
140,231,1989,Nicaragua,Government of Nicaragua,,Contras/FDN,1620,,2,,526,526,533,3,Nicaragua,93,,,,93,93,5,5.0-2015
140,231,1990,Nicaragua,Government of Nicaragua,,Contras/FDN,1620,,2,,39,39,43,3,Nicaragua,93,,,,93,93,5,5.0-2015
141,"207, 208",1989,Somalia,Government of Somalia,,"SNM, SPM","1350, 1351",,2,,379,379,4504,3,"Djibouti, Somalia, Somalia",520,,,,520,"520, 522, 520",4,5.0-2015
141,"207, 208, 210",1990,Somalia,Government of Somalia,,"SNM, SPM, USC/SSA","1350, 1351, 1352",,2,,2710,1644,2962,3,"Djibouti, Somalia, Somalia",520,,,,520,"520, 522, 520",4,5.0-2015
141,"207, 208, 210, 211",1991,Somalia,Government of Somalia,,"SNM, SPM, USC/SNA, USC/SSA","1350, 1351, 1352, 1353",,2,,8005,7230,9005,3,Somalia,520,,,,520,520,4,5.0-2015
141,211,1992,Somalia,Government of Somalia,,USC/SNA,1353,,2,,1154,1154,9823,3,Somalia,520,,,,520,520,4,5.0-2015
141,211,1993,Somalia,Government of Somalia,,USC/SNA,1353,,2,,25,18,25,3,Somalia,520,,,,520,520,4,5.0-2015
141,211,1994,Somalia,Government of Somalia,,USC/SNA,1353,,2,,237,237,614,3,Somalia,520,,,,520,520,4,5.0-2015
141,211,1995,Somalia,Government of Somalia,,USC/SNA,1353,,2,,104,97,108,3,Somalia,520,,,,520,520,4,5.0-2015
141,211,1996,Somalia,Government of Somalia,,USC/SNA,1353,,2,,256,255,308,3,Somalia,520,,,,520,520,4,5.0-2015
141,212,2001,Somalia,Government of Somalia,,SRRC,1354,,2,,228,223,268,3,Somalia,520,,,,520,520,4,5.0-2015
141,212,2002,Somalia,Government of Somalia,,SRRC,1354,,2,,114,113,207,3,Somalia,520,,,,520,520,4,5.0-2015
141,632,2006,Somalia,Government of Somalia,Government of Ethiopia,ARS/UIC,1355,,2,,547,463,1293,4,Somalia,520,530,,,520,520,4,5.0-2015
141,632,2007,Somalia,Government of Somalia,Government of Ethiopia,ARS/UIC,1355,,2,,1588,1570,2088,4,"Kenya, Somalia",520,530,,,520,"501, 520",4,5.0-2015
141,"632, 770",2008,Somalia,Government of Somalia,Government of Ethiopia,"ARS/UIC, Al-Shabaab","1355, 1578",,2,,1499,1441,2083,4,Somalia,520,530,,,520,520,4,5.0-2015
141,"770, 804",2009,Somalia,Government of Somalia,Government of Ethiopia,"Al-Shabaab, Hizbul Islam","1578, 1882",,2,,1471,1267,1755,4,Somalia,520,530,,,520,520,4,5.0-2015
141,"770, 804",2010,Somalia,Government of Somalia,Government of Ethiopia,"Al-Shabaab, Hizbul Islam","1578, 1882",,2,,2151,1916,2356,4,Somalia,520,530,,,520,520,4,5.0-2015
141,770,2011,Somalia,Government of Somalia,"Government of Ethiopia, Government of Kenya",Al-Shabaab,1578,,2,,1938,1559,2259,4,"Kenya, Somalia",520,"530, 501",,,520,"501, 520",4,5.0-2015
141,770,2012,Somalia,Government of Somalia,"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda",Al-Shabaab,1578,,2,,2622,2446,2921,4,"Kenya, Somalia",520,"516, 522, 530, 452, 501, 475, 451, 500",,,520,"501, 520",4,5.0-2015
141,770,2013,Somalia,Government of Somalia,"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda",Al-Shabaab,1578,,2,,926,746,1755,4,"Ethiopia, Kenya, Somalia",520,"516, 522, 530, 452, 501, 475, 451, 500",,,520,"530, 501, 520",4,5.0-2015
141,770,2014,Somalia,Government of Somalia,"Government of Burundi, Government of Djibouti, Government of Ethiopia, Government of Ghana, Government of Kenya, Government of Nigeria, Government of Sierra Leone, Government of Uganda",Al-Shabaab,1578,,2,,1140,894,2271,4,"Ethiopia, Kenya, Somalia",520,"516, 522, 530, 452, 501, 475, 451, 500",,,520,"530, 501, 520",4,5.0-2015
143,246,1991,Iran,Government of Iran,,MEK,1151,,2,,45,45,45,3,"Iran, Iraq",630,,,,630,"630, 645",2,5.0-2015
143,246,1993,Iran,Government of Iran,,MEK,1151,,2,,76,76,152,3,"Iran, Iraq, Italy, Pakistan",630,,,,630,"630, 645, 325, 770",2,5.0-2015
143,246,1997,Iran,Government of Iran,,MEK,1151,,2,,34,34,38,3,"Iran, Iraq",630,,,,630,"630, 645",2,5.0-2015
143,246,1999,Iran,Government of Iran,,MEK,1151,,2,,28,28,35,3,"Iran, Iraq",630,,,,630,"630, 645",2,5.0-2015
143,246,2000,Iran,Government of Iran,,MEK,1151,,2,,40,40,77,3,"Iran, Iraq",630,,,,630,"630, 645",2,5.0-2015
143,246,2001,Iran,Government of Iran,,MEK,1151,,2,,119,119,149,3,"Iran, Iraq",630,,,,630,"630, 645",2,5.0-2015
143,459,2005,Iran,Government of Iran,,PJAK,1152,,2,,28,28,37,3,Iran,630,,,,630,630,2,5.0-2015
143,"459, 640",2006,Iran,Government of Iran,,"Jondullah, PJAK","1152, 1153",,2,,57,52,123,3,"Iran, Iran, Iraq",630,,,,630,"630, 630, 645",2,5.0-2015
143,"459, 640",2007,Iran,Government of Iran,,"Jondullah, PJAK","1152, 1153",,2,,72,68,210,3,"Iran, Iran, Iraq",630,,,,630,"630, 630, 645",2,5.0-2015
143,"459, 640",2008,Iran,Government of Iran,,"Jondullah, PJAK","1152, 1153",,2,,121,121,265,3,"Iran, Iraq, Iran, Pakistan",630,,,,630,"630, 645, 630, 770",2,5.0-2015
143,"459, 640",2009,Iran,Government of Iran,,"Jondullah, PJAK","1152, 1153",,2,,133,121,148,3,Iran,630,,,,630,630,2,5.0-2015
143,640,2010,Iran,Government of Iran,,Jondullah,1153,,2,,74,74,74,3,Iran,630,,,,630,630,2,5.0-2015
143,459,2011,Iran,Government of Iran,,PJAK,1152,,2,,228,228,241,3,"Iran, Iraq",630,,,,630,"630, 645",2,5.0-2015
146,93,1989,Liberia,Government of Liberia,,NPFL,1358,,2,,27,27,27,3,Liberia,450,,,,450,450,4,5.0-2015
146,"93, 94",1990,Liberia,Government of Liberia,,"INPFL, NPFL","1358, 1359",,2,,347,347,431,3,"Ivory Coast, Liberia, Liberia",450,,,,450,"437, 450, 450",4,5.0-2015
146,95,2000,Liberia,Government of Liberia,,LURD,1360,,2,,57,57,57,3,Liberia,450,,,,450,450,4,5.0-2015
146,95,2001,Liberia,Government of Liberia,,LURD,1360,,2,,341,341,341,3,Liberia,450,,,,450,450,4,5.0-2015
146,95,2002,Liberia,Government of Liberia,,LURD,1360,,2,,492,391,517,3,Liberia,450,,,,450,450,4,5.0-2015
146,"95, 352",2003,Liberia,Government of Liberia,,"LURD, MODEL","1360, 1361",,2,,1787,1787,1887,3,Liberia,450,,,,450,450,4,5.0-2015
147,366,1991,Spain,Government of Spain,,ETA,1156,,1,Basque,44,44,44,3,Spain,230,,,,230,230,1,5.0-2015
152,336,1993,India,Government of India,,UNLF,1158,,1,Manipur,25,25,25,3,India,750,,,,750,750,3,5.0-2015
152,336,1994,India,Government of India,,UNLF,1158,,1,Manipur,25,25,25,3,India,750,,,,750,750,3,5.0-2015
152,325,1995,India,Government of India,,PLA,1157,,1,Manipur,25,25,25,3,India,750,,,,750,750,3,5.0-2015
152,325,1996,India,Government of India,,PLA,1157,,1,Manipur,28,28,28,3,India,750,,,,750,750,3,5.0-2015
152,325,1998,India,Government of India,,PLA,1157,,1,Manipur,25,25,25,3,India,750,,,,750,750,3,5.0-2015
152,336,1999,India,Government of India,,UNLF,1158,,1,Manipur,31,31,31,3,India,750,,,,750,750,3,5.0-2015
152,"325, 336",2000,India,Government of India,,"PLA, UNLF","1157, 1158",,1,Manipur,60,60,64,3,India,750,,,,750,750,3,5.0-2015
152,336,2003,India,Government of India,,UNLF,1158,,1,Manipur,27,27,27,3,India,750,,,,750,750,3,5.0-2015
152,"325, 336",2004,India,Government of India,,"PLA, UNLF","1157, 1158",,1,Manipur,60,60,60,3,India,750,,,,750,750,3,5.0-2015
152,336,2005,India,Government of India,,UNLF,1158,,1,Manipur,47,47,53,3,India,750,,,,750,750,3,5.0-2015
152,"325, 336",2006,India,Government of India,,"PLA, UNLF","1157, 1158",,1,Manipur,73,69,75,3,India,750,,,,750,750,3,5.0-2015
152,336,2007,India,Government of India,,UNLF,1158,,1,Manipur,45,45,73,3,India,750,,,,750,750,3,5.0-2015
152,"764, 766",2008,India,Government of India,,"KCP, PREPAK","1160, 1161",,1,Manipur,99,99,100,3,India,750,,,,750,750,3,5.0-2015
152,"336, 764, 766",2009,India,Government of India,,"KCP, PREPAK, UNLF","1158, 1160, 1161",,1,Manipur,96,59,114,3,India,750,,,,750,750,3,5.0-2015
156,387,1992,India,Government of India,,Sikh insurgents,1162,,1,Punjab/Khalistan,2390,2390,2444,3,India,750,,,,750,750,3,5.0-2015
156,387,1993,India,Government of India,,Sikh insurgents,1162,,1,Punjab/Khalistan,358,358,360,3,India,750,,,,750,750,3,5.0-2015
156,387,1989,India,Government of India,,Sikh insurgents,1162,,1,Punjab/Khalistan,905,905,928,3,India,750,,,,750,750,3,5.0-2015
156,387,1990,India,Government of India,,Sikh insurgents,1162,,1,Punjab/Khalistan,1839,1839,1882,3,India,750,,,,750,750,3,5.0-2015
156,387,1991,India,Government of India,,Sikh insurgents,1162,,1,Punjab/Khalistan,2673,2673,2739,3,India,750,,,,750,750,3,5.0-2015
157,"243, 687",1989,Sri Lanka,Government of Sri Lanka,,"EPRLF, LTTE","1163, 1165",,1,Eelam,145,145,145,3,Sri Lanka,780,,,,780,780,3,5.0-2015
157,243,1990,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,3561,3561,4600,3,Sri Lanka,780,,,,780,780,3,5.0-2015
157,243,1991,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,6432,6432,6787,3,Sri Lanka,780,,,,780,780,3,5.0-2015
157,243,1992,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,4091,4091,4247,3,Sri Lanka,780,,,,780,780,3,5.0-2015
157,243,1993,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,2075,2075,2347,3,Sri Lanka,780,,,,780,780,3,5.0-2015
